,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC
2333,3135902,Jesuânia,31,MG,560.0,395.9,647.0,461.5,550.2
2334,3136009,Joaíma,31,MG,555.0,513.775,573.475,459.3,536.725
2335,3136108,Joanésia,31,MG,690.0,590.2,641.75,568.55,570.4000000000001
2336,3136207,João Monlevade,31,MG,565.625,560.9838709677418,604.8875,529.8838709677422,552.7093750000001
2337,3136306,João Pinheiro,31,MG,611.6666666666666,522.5909090909091,595.1416666666667,495.99999999999994,515.7083333333333
2338,3136504,Jordânia,31,MG,405.0,590.95,505.325,439.52500000000003,477.92499999999995
2339,3136520,José Gonçalves de Minas,31,MG,360.0,489.76666666666665,553.825,481.9333333333334,532.375
2340,3136603,Nova União,31,MG,660.0,726.1,686.8,583.6,649.8
2341,3136652,Juatuba,31,MG,604.0,564.8399999999999,615.3900000000001,521.97,574.0600000000001
2342,3136702,Juiz de Fora,31,MG,572.2689075630252,559.6657777777779,604.6415966386558,515.8524444444441,549.0487394957984
2343,3136801,Juramento,31,MG,540.0,537.45,504.35,426.8,526.8499999999999
2344,3136959,Juvenília,31,MG,650.0,598.0,644.4,528.45,529.95
2345,3137007,Ladainha,31,MG,,,,,
2346,3137106,Lagamar,31,MG,560.0,526.9666666666667,607.8666666666667,548.0333333333333,563.7666666666667
2347,3137205,Lagoa da Prata,31,MG,627.6923076923077,619.4538461538461,609.4,534.0230769230768,565.8230769230769
2348,3137304,Lagoa dos Patos,31,MG,526.6666666666666,493.6666666666667,566.5,453.5333333333333,520.9333333333333
2349,3137403,Lagoa Dourada,31,MG,513.3333333333334,483.4666666666667,590.0,481.2,544.6333333333333
2350,3137502,Lagoa Formosa,31,MG,670.0,604.8,563.7,511.95,573.8
2351,3137536,Lagoa Grande,31,MG,470.0,509.7,584.6,564.2,541.3
2352,3137601,Lagoa Santa,31,MG,632.0,606.8529411764706,630.3800000000001,544.5470588235295,579.0257142857142
2353,3137700,Lajinha,31,MG,636.0,613.4,640.28,590.38,590.6
2354,3137809,Lambari,31,MG,464.0,523.4555555555556,577.16,496.77777777777777,516.3100000000001
2355,3138005,Laranjal,31,MG,535.0,506.4666666666667,528.175,474.56666666666666,503.92499999999995
2356,3138104,Lassance,31,MG,610.0,570.1,604.65,587.4,526.1
2357,3138203,Lavras,31,MG,603.1578947368421,559.7982142857143,597.6596491228071,518.6303571428572,548.5807017543862
2358,3138401,Leopoldina,31,MG,460.0,597.3153846153846,618.4642857142859,518.9692307692308,564.3571428571428
2359,3138500,Liberdade,31,MG,,,,,
2360,3138609,Lima Duarte,31,MG,535.0,544.9,557.5,518.4000000000001,514.05
2361,3138625,Limeira do Oeste,31,MG,460.0,,421.5,,462.8
2362,3138658,Lontra,31,MG,380.0,596.2,610.4,560.0,508.7
2363,3138682,Luislândia,31,MG,490.0,553.3499999999999,491.70000000000005,471.05,479.75
2364,3138708,Luminárias,31,MG,580.0,471.0,633.7666666666667,528.7,569.4
2365,3138807,Luz,31,MG,740.0,,638.1,,579.1
2366,3138906,Machacalis,31,MG,940.0,803.4,666.3,674.8,620.7
2367,3139003,Machado,31,MG,684.4444444444445,599.088888888889,608.9555555555557,520.3,578.1222222222223
2368,3139102,Madre de Deus de Minas,31,MG,590.0,572.35,619.0,530.6500000000001,571.1
2369,3139201,Malacacheta,31,MG,505.0,471.0333333333333,622.95,582.6666666666666,548.05
2370,3139300,Manga,31,MG,413.3333333333333,423.1333333333334,536.2666666666667,490.8666666666666,419.06666666666666
2371,3139409,Manhuaçu,31,MG,533.3333333333334,550.96875,559.6666666666666,504.48437500000006,507.01944444444445
2372,3139508,Manhumirim,31,MG,728.0,639.625,664.1600000000001,601.4250000000001,574.46
2373,3139607,Mantena,31,MG,533.3333333333334,455.73333333333335,581.3666666666667,469.4333333333334,536.3000000000001
2374,3139706,Maravilhas,31,MG,580.0,580.0333333333333,617.1333333333333,572.1,582.0666666666667
2375,3139805,Mar de Espanha,31,MG,485.0,544.525,629.5,519.125,528.8499999999999
2376,3139904,Maria da Fé,31,MG,693.3333333333334,599.1,631.2333333333335,518.0333333333333,576.0000000000001
2377,3140001,Mariana,31,MG,582.1428571428571,532.3785714285715,592.0285714285712,495.5107142857144,549.8214285714286
2378,3140100,Marilac,31,MG,780.0,603.2,617.7,557.5,519.3
2379,3140159,Mário Campos,31,MG,426.6666666666667,501.23333333333335,575.1999999999999,484.45000000000005,523.3666666666667
2380,3140209,Maripá de Minas,31,MG,,,,,
2381,3140308,Marliéria,31,MG,300.0,426.9,459.7,428.15,401.65
2382,3140407,Marmelópolis,31,MG,,,,,
2383,3140506,Martinho Campos,31,MG,200.0,481.7,468.8,391.1,395.7
2384,3140530,Martins Soares,31,MG,570.0,498.775,514.8,440.575,505.95000000000005
2385,3140555,Mata Verde,31,MG,466.6666666666667,508.8333333333333,529.8,491.70000000000005,476.93333333333334
2386,3140605,Materlândia,31,MG,425.0,453.34999999999997,555.075,447.525,486.04999999999995
2387,3140704,Mateus Leme,31,MG,486.15384615384613,531.6454545454545,519.2461538461539,504.4727272727272,536.4846153846154
2388,3140803,Matias Barbosa,31,MG,526.6666666666666,489.5666666666666,598.1833333333333,491.6166666666666,559.6333333333333
2389,3140852,Matias Cardoso,31,MG,840.0,443.5,555.6,592.6,538.1
2390,3140902,Matipó,31,MG,760.0,545.5,613.6,496.34999999999997,536.125
2391,3141009,Mato Verde,31,MG,490.0,667.25,592.8,433.35,497.40000000000003
2392,3141108,Matozinhos,31,MG,506.0,554.3315789473683,588.4,469.4789473684211,538.15
2393,3141405,Medina,31,MG,630.0,509.975,574.575,465.525,510.50000000000006
2394,3141504,Mendes Pimentel,31,MG,660.0,612.4666666666667,626.3000000000001,492.8666666666666,572.7333333333333
2395,3141603,Mercês,31,MG,475.0,476.7,572.975,478.77500000000003,519.675
2396,3141702,Mesquita,31,MG,520.0,464.3,589.4,455.8,550.9
2397,3141801,Minas Novas,31,MG,457.77777777777777,511.1142857142856,557.911111111111,493.07142857142856,538.8111111111111
2398,3141900,Minduri,31,MG,940.0,654.8,636.7,503.0,594.6
2399,3142007,Mirabela,31,MG,525.0,532.9,569.95,435.54999999999995,512.5
2400,3142106,Miradouro,31,MG,300.0,638.7,558.0,500.6,482.7
2401,3142205,Miraí,31,MG,500.0,486.23333333333335,557.1666666666666,443.4833333333334,470.21666666666664
2402,3142304,Moeda,31,MG,460.0,458.7,489.3,436.6,518.2
2403,3142700,Montalvânia,31,MG,550.0,572.6500000000001,495.45000000000005,516.15,516.85
2404,3142809,Monte Alegre de Minas,31,MG,453.3333333333333,496.49999999999994,562.0666666666666,478.3666666666666,481.50000000000006
2405,3142908,Monte Azul,31,MG,425.7142857142857,481.43999999999994,523.4857142857143,460.8,505.64285714285705
2406,3143104,Monte Carmelo,31,MG,586.25,537.1937499999999,585.3,529.14375,538.7687500000001
2407,3143203,Monte Santo de Minas,31,MG,596.0,582.46,578.62,490.35999999999996,554.76
2408,3143302,Montes Claros,31,MG,590.7053941908714,552.8103004291844,594.8269709543563,515.5999999999998,540.3605809128627
2409,3143401,Monte Sião,31,MG,568.0,591.5799999999999,606.52,549.36,557.02
2410,3143450,Montezuma,31,MG,626.6666666666666,583.7666666666667,598.8666666666667,491.3333333333333,523.2666666666668
2411,3143500,Morada Nova de Minas,31,MG,640.0,601.0,648.6,535.7,594.2
2412,3143609,Morro da Garça,31,MG,,,,,
2413,3143906,Muriaé,31,MG,613.6585365853658,554.8153846153847,594.9219512195123,511.1666666666667,540.7243902439025
2414,3144003,Mutum,31,MG,608.0,534.8,604.3,470.1000000000001,555.74
2415,3144102,Muzambinho,31,MG,540.0,536.8666666666667,578.475,485.5,559.5749999999999
2416,3144201,Nacip Raydan,31,MG,600.0,551.5,663.5,572.9,586.2
2417,3144300,Nanuque,31,MG,445.7142857142857,528.0052631578948,563.5761904761905,503.742105263158,509.2904761904762
2418,3144359,Naque,31,MG,720.0,621.1,639.8,447.8,544.8
2419,3144375,Natalândia,31,MG,610.0,600.2,607.0999999999999,525.95,558.25
2420,3144409,Natércia,31,MG,840.0,786.2,690.8,645.3,507.7
2421,3144508,Nazareno,31,MG,520.0,480.3,570.3,502.45000000000005,538.8000000000001
2422,3144607,Nepomuceno,31,MG,610.0,573.65,605.1,534.1166666666667,513.05
2423,3144706,Nova Era,31,MG,540.0,568.68,643.3799999999999,506.56000000000006,578.72
2424,3144805,Nova Lima,31,MG,584.2424242424242,619.64,622.4636363636364,551.2900000000001,572.669696969697
2425,3144904,Nova Módica,31,MG,340.0,422.8,620.6,513.8,542.0
2426,3145000,Nova Ponte,31,MG,506.6666666666667,556.6,557.1333333333333,465.95,540.4333333333333
2427,3145059,Nova Porteirinha,31,MG,575.0,514.325,527.075,469.25,484.75
2428,3145109,Nova Resende,31,MG,570.0,525.8,563.75,507.15,509.65
2429,3145208,Nova Serrana,31,MG,513.0,571.69,607.5399999999998,526.74,575.9549999999999
2430,3145307,Novo Cruzeiro,31,MG,455.0,477.6666666666667,534.575,477.29999999999995,515.725
2431,3145356,Novo Oriente de Minas,31,MG,440.0,595.3,595.675,520.525,549.05
2432,3145372,Novorizonte,31,MG,560.0,664.9,614.95,515.2,512.3
2433,3145406,Olaria,31,MG,520.0,545.5,617.9,545.5333333333333,583.9666666666667
2434,3145455,Olhos-d'Água,31,MG,605.0,482.70000000000005,573.375,468.6,492.825
2435,3145505,Olímpio Noronha,31,MG,640.0,577.0,640.6,574.7,633.0
2436,3145604,Oliveira,31,MG,585.0,604.6,615.1166666666667,542.0200000000001,583.0166666666665
2437,3145703,Oliveira Fortes,31,MG,340.0,572.2,652.4,541.5,556.5
2438,3145851,Oratórios,31,MG,360.0,428.3,560.5,493.6,513.7
2439,3145877,Orizânia,31,MG,900.0,697.2,698.8,675.9,632.0
2440,3145901,Ouro Branco,31,MG,641.1111111111111,568.4999999999999,613.2222222222223,536.1029411764707,570.2666666666668
2441,3146008,Ouro Fino,31,MG,577.1428571428571,563.4571428571428,605.842857142857,536.5,568.2714285714285
2442,3146107,Ouro Preto,31,MG,566.9767441860465,570.1047619047619,598.3813953488374,504.43095238095236,548.2697674418605
2443,3146206,Ouro Verde de Minas,31,MG,520.0,546.2,599.7,504.43333333333334,562.4666666666667
2444,3146305,Padre Paraíso,31,MG,503.3333333333333,523.58,541.0500000000001,500.06000000000006,502.3166666666666
2445,3146404,Paineiras,31,MG,633.3333333333334,560.1333333333333,576.0666666666666,458.4666666666667,513.3333333333334
2446,3146503,Pains,31,MG,720.0,744.3,483.5,498.7,594.2
2447,3146552,Pai Pedro,31,MG,466.6666666666667,486.0333333333333,533.2666666666668,442.0,493.3
2448,3146701,Palma,31,MG,640.0,557.0,642.3,488.4,605.1
2449,3146750,Palmópolis,31,MG,760.0,487.6,545.3,427.6,521.5
2450,3146909,Papagaios,31,MG,650.0,582.125,598.55,592.75,547.8
2451,3147006,Paracatu,31,MG,543.0769230769231,526.5307692307692,580.2307692307693,500.75,536.5076923076923
2452,3147105,Pará de Minas,31,MG,680.6060606060606,611.9030303030303,616.6545454545457,549.181818181818,563.7636363636362
2453,3147204,Paraguaçu,31,MG,435.0,508.1666666666667,500.475,487.23333333333335,507.375
2454,3147303,Paraisópolis,31,MG,620.0,459.4,572.3,421.3,444.9
2455,3147402,Paraopeba,31,MG,576.0,580.24,603.34,558.3599999999999,556.8800000000001
2456,3147600,Passa Quatro,31,MG,,,,,
2457,3147709,Passa Tempo,31,MG,724.0,641.1400000000001,634.48,543.82,554.08
2458,3147907,Passos,31,MG,587.2340425531914,551.5977777777779,590.5021276595744,506.31999999999994,547.6595744680852
2459,3147956,Patis,31,MG,146.66666666666666,473.8333333333333,545.0666666666666,426.63333333333327,476.5333333333333
2460,3148004,Patos de Minas,31,MG,690.9433962264151,613.4411764705883,623.2358490566038,535.7686274509804,564.4811320754718
2461,3148103,Patrocínio,31,MG,536.8,571.4695652173914,565.4240000000001,510.9782608695652,522.716
2462,3148202,Patrocínio do Muriaé,31,MG,760.0,709.2,620.0,531.8,542.0
2463,3148301,Paula Cândido,31,MG,390.0,442.55000000000007,546.8000000000001,472.29999999999995,502.475
2464,3148400,Paulistas,31,MG,820.0,711.7,691.2,610.2,675.1
2465,3148509,Pavão,31,MG,526.6666666666666,471.38333333333327,552.3166666666666,454.15000000000003,503.95
2466,3148707,Pedra Azul,31,MG,620.0,393.2,596.0,461.2,512.7
2467,3148806,Pedra do Anta,31,MG,650.0,568.35,685.7,602.9,579.2
2468,3149002,Pedra Dourada,31,MG,660.0,563.175,631.175,549.1999999999999,552.05
2469,3149101,Pedralva,31,MG,520.0,627.24,564.2199999999999,524.6800000000001,548.96
2470,3149150,Pedras de Maria da Cruz,31,MG,780.0,627.1,672.9,627.8,624.8
2471,3149200,Pedrinópolis,31,MG,680.0,570.2,660.1,569.1,575.1
2472,3149309,Pedro Leopoldo,31,MG,548.8888888888889,561.1529411764704,599.6388888888888,488.89411764705886,556.1944444444445
2473,3149408,Pedro Teixeira,31,MG,430.0,594.55,589.45,496.25,523.75
2474,3149507,Pequeri,31,MG,506.6666666666667,579.0666666666667,559.8000000000001,444.73333333333335,550.4
2475,3149606,Pequi,31,MG,540.0,378.1,611.6,435.5,479.5
2476,3149705,Perdigão,31,MG,360.0,565.5,569.5,492.9,581.1
2477,3149804,Perdizes,31,MG,520.0,673.2,635.0,554.2,539.1
2478,3149903,Perdões,31,MG,440.0,539.975,583.6,528.225,559.4499999999999
2479,3149952,Periquito,31,MG,690.0,638.75,620.8499999999999,555.6,587.3
2480,3150000,Pescador,31,MG,,,,,
2481,3150158,Piedade de Caratinga,31,MG,500.0,538.7,598.1,527.8,547.0
2482,3150208,Piedade de Ponte Nova,31,MG,700.0,417.2,635.9,556.4,545.2
2483,3150307,Piedade do Rio Grande,31,MG,580.0,563.22,606.0200000000001,483.96000000000004,557.14
2484,3150406,Piedade dos Gerais,31,MG,340.0,,570.7,,540.3
2485,3150570,Pintópolis,31,MG,580.0,544.2,601.5,501.4,520.3
2486,3150703,Pirajuba,31,MG,600.0,719.2,577.7,515.6,649.3
2487,3150802,Piranga,31,MG,380.0,504.3,497.25,490.75,490.4
2488,3150901,Piranguçu,31,MG,360.0,490.8,535.7,412.4,489.3
2489,3151008,Piranguinho,31,MG,760.0,765.8,657.6,620.7,663.2
2490,3151107,Pirapetinga,31,MG,580.0,405.3,511.7,433.5,501.8
2491,3151206,Pirapora,31,MG,471.42857142857144,482.9142857142857,556.2785714285714,476.2142857142857,515.1357142857142
2492,3151305,Piraúba,31,MG,,,,,
2493,3151404,Pitangui,31,MG,706.6666666666666,596.8000000000001,592.0333333333333,502.3,546.6999999999999
2494,3151503,Piumhi,31,MG,600.0,637.8399999999999,633.46,553.14,558.9200000000001
2495,3151701,Poço Fundo,31,MG,624.0,532.14,602.12,528.08,506.23999999999995
2496,3151800,Poços de Caldas,31,MG,571.8918918918919,566.4666666666667,601.0675675675675,517.509090909091,560.1675675675676
2497,3151909,Pocrane,31,MG,480.0,454.7,641.3,507.2,619.2
2498,3152006,Pompéu,31,MG,498.1818181818182,515.1,566.6727272727271,525.0500000000001,530.3
2499,3152105,Ponte Nova,31,MG,614.4827586206897,590.5857142857143,606.4793103448275,536.6321428571429,563.6241379310345
2500,3152170,Ponto dos Volantes,31,MG,580.0,534.35,598.2,449.5,526.95
2501,3152204,Porteirinha,31,MG,540.0,548.825,599.5999999999999,507.15,554.0
2502,3152303,Porto Firme,31,MG,720.0,552.3,516.5,554.7,513.8
2503,3152402,Poté,31,MG,526.6666666666666,484.85,583.9000000000001,518.45,548.4
2504,3152501,Pouso Alegre,31,MG,580.8510638297872,586.6377777777775,595.3978723404255,537.9888888888889,559.0382978723403
2505,3152600,Pouso Alto,31,MG,640.0,549.7,623.4000000000001,452.5,564.45
2506,3152709,Prados,31,MG,670.0,546.3,594.65,543.85,556.75
2507,3152808,Prata,31,MG,504.0,561.1800000000001,557.8199999999999,500.32000000000005,507.84000000000003
2508,3152907,Pratápolis,31,MG,740.0,608.9,571.0,503.8,560.1
2509,3153004,Pratinha,31,MG,426.6666666666667,419.35,528.9666666666667,505.45000000000005,510.8666666666666
2510,3153103,Presidente Bernardes,31,MG,600.0,435.7,526.6,530.1,491.0
2511,3153202,Presidente Juscelino,31,MG,400.0,571.7,473.7,497.3,493.4
2512,3153301,Presidente Kubitschek,31,MG,800.0,541.6,624.9,460.5,612.3
2513,3153400,Presidente Olegário,31,MG,690.0,576.05,604.7750000000001,546.075,550.625
2514,3153608,Prudente de Morais,31,MG,420.0,486.52500000000003,594.975,540.125,553.1500000000001
2515,3153707,Quartel Geral,31,MG,280.0,420.8,504.1,446.3,385.0
2516,3153806,Queluzito,31,MG,700.0,558.0,624.0,561.4,580.4
2517,3153905,Raposos,31,MG,640.0,551.425,592.35,530.35,554.5250000000001
2518,3154002,Raul Soares,31,MG,436.6666666666667,523.2333333333332,547.3666666666667,476.8,517.6999999999999
2519,3154101,Recreio,31,MG,440.0,495.7,571.3,517.35,555.05
2520,3154150,Reduto,31,MG,510.0,541.8499999999999,533.0,467.29999999999995,536.1
2521,3154200,Resende Costa,31,MG,485.0,588.875,549.85,485.4,537.9749999999999
2522,3154309,Resplendor,31,MG,500.0,410.6,652.0,578.7,556.2
2523,3154457,Riachinho,31,MG,600.0,626.3,590.3,400.8,522.6
2524,3154606,Ribeirão das Neves,31,MG,532.3333333333334,520.2491228070172,577.6244444444444,504.5906432748539,534.7172222222223
2525,3154804,Rio Acima,31,MG,710.0,511.9,623.75,496.35,558.2
2526,3154903,Rio Casca,31,MG,564.0,511.5,573.92,486.15999999999997,513.8799999999999
2527,3155009,Rio Doce,31,MG,695.0,504.725,571.75,544.225,521.15
2528,3155207,Rio Espera,31,MG,0.0,,437.9,,559.6
2529,3155306,Rio Manso,31,MG,0.0,482.3,475.4,405.7,426.5
2530,3155405,Rio Novo,31,MG,606.6666666666666,632.2666666666667,623.1333333333333,523.2333333333333,552.8666666666667
2531,3155504,Rio Paranaíba,31,MG,604.0,450.7200000000001,582.28,495.73999999999995,554.56
2532,3155603,Rio Pardo de Minas,31,MG,665.0,529.5999999999999,616.2125,495.4375,557.9124999999999
2533,3155702,Rio Piracicaba,31,MG,340.0,513.1,526.1,389.6,419.8
2534,3155801,Rio Pomba,31,MG,590.0,532.075,585.025,496.87499999999994,558.8
2535,3155900,Rio Preto,31,MG,596.0,619.3000000000001,619.9,485.26000000000005,584.32
2536,3156007,Rio Vermelho,31,MG,700.0,579.7,648.8,532.0,632.3
2537,3156106,Ritápolis,31,MG,506.6666666666667,603.0333333333333,599.9666666666667,524.1666666666666,556.6666666666666
2538,3156205,Rochedo de Minas,31,MG,480.0,467.4,647.0,511.7,508.09999999999997
2539,3156601,Rubim,31,MG,553.3333333333334,462.40000000000003,553.0666666666666,479.8666666666666,457.4666666666667
2540,3156700,Sabará,31,MG,589.4545454545455,531.438888888889,591.5218181818182,505.00000000000006,547.2599999999999
2541,3156809,Sabinópolis,31,MG,550.0,565.2249999999999,598.3125,527.1875,547.625
2542,3156908,Sacramento,31,MG,540.0,601.5400000000001,578.78,519.52,510.12000000000006
2543,3157005,Salinas,31,MG,610.0,558.9818181818181,583.9772727272729,514.6045454545455,549.1454545454545
2544,3157203,Santa Bárbara,31,MG,561.9047619047619,573.2849999999999,604.2190476190476,516.4049999999999,538.3380952380953
2545,3157302,Santa Bárbara do Tugúrio,31,MG,480.0,419.7,553.4,416.3,439.2
2546,3157336,Santa Cruz de Minas,31,MG,628.0,615.2,612.44,521.72,535.3199999999999
2547,3157401,Santa Cruz do Escalvado,31,MG,,,,,
2548,3157500,Santa Efigênia de Minas,31,MG,340.0,447.0,540.5,430.7,452.3
2549,3157609,Santa Fé de Minas,31,MG,433.3333333333333,473.23333333333335,533.0666666666666,474.1333333333334,510.8
2550,3157658,Santa Helena de Minas,31,MG,470.0,524.85,608.25,531.8,517.8
2551,3157807,Santa Luzia,31,MG,522.1848739495798,541.1541284403669,581.2924369747902,499.9660550458716,541.5201680672268
2552,3157906,Santa Margarida,31,MG,600.0,580.8,604.0,542.0999999999999,519.65
2553,3158003,Santa Maria de Itabira,31,MG,540.0,549.0,525.0,493.5,533.5
2554,3158102,Santa Maria do Salto,31,MG,0.0,492.0,536.6,383.4,436.5
2555,3158201,Santa Maria do Suaçuí,31,MG,500.0,542.725,571.65,467.12499999999994,515.5000000000001
2556,3158300,Santana da Vargem,31,MG,470.0,512.8,506.5,514.45,545.6
2557,3158409,Santana de Cataguases,31,MG,400.0,559.1,607.0,437.4,444.4
2558,3158607,Santana do Deserto,31,MG,540.0,511.1,562.0,492.2,522.6
2559,3158904,Santana do Manhuaçu,31,MG,780.0,751.5,679.4,622.2,612.4
2560,3158953,Santana do Paraíso,31,MG,683.6363636363636,646.8000000000001,634.4454545454545,576.34,575.0999999999999
2561,3159001,Santana do Riacho,31,MG,800.0,701.6,652.2,637.7,617.7
2562,3159209,Santa Rita de Caldas,31,MG,650.0,607.75,617.05,438.4,548.8
2563,3159308,Santa Rita de Jacutinga,31,MG,860.0,463.4,651.3,617.2,611.6
2564,3159357,Santa Rita de Minas,31,MG,606.6666666666666,519.1666666666666,552.6333333333333,500.3666666666666,533.1666666666666
2565,3159506,Santa Rita do Itueto,31,MG,640.0,,468.6,,429.5
2566,3159605,Santa Rita do Sapucaí,31,MG,692.5,660.4125,643.55,546.8375000000001,597.5
2567,3159803,Santa Vitória,31,MG,453.3333333333333,492.66249999999997,575.0,469.9,511.5888888888889
2568,3159902,Santo Antônio do Amparo,31,MG,600.0,511.0571428571428,601.4142857142857,542.2428571428571,548.7857142857143
2569,3160009,Santo Antônio do Aventureiro,31,MG,560.0,641.5,507.9,497.4,501.1
2570,3160108,Santo Antônio do Grama,31,MG,690.0,598.5,497.75,430.6,511.2
2571,3160306,Santo Antônio do Jacinto,31,MG,540.0,395.6,517.3,442.2,412.9
2572,3160405,Santo Antônio do Monte,31,MG,600.0,517.3857142857142,596.3750000000001,516.0142857142856,531.4
